1,0,1,1,0,1,1,0,2,2,0,1,2,1,0,1,2,2,1,1,1,1,1,0,2,2,1,2,1,1,2,0,1,1,1,2,2,2,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,a3,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,a1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,2,1,2,1,0,2,2,2,2,0,1,2,0,2,0,0,1,2,2,2,b1,2,0,2,0,2,2,1,2,2,0,2,2,2,2,1,2,0,0,2,2
1,0,1,1,1,1,1,1,1,2,0,1,1,0,0,1,1,2,2,2,1,0,1,1,1,1,1,1,2,2,0,2,1,0,2,1,0,2,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,a3,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,a1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,2,2,0,1,1,2,1,2,0,2,1,1,2,1,2,0,0,2,1,2,2,2,b1,2,2,2,2,0,2,2,2,2,2,1,0,2,2,2,1,2,2,1,2
1,1,0,1,1,1,1,1,1,2,1,2,1,2,0,2,1,0,2,1,0,1,2,1,2,1,1,2,1,2,1,0,1,0,1,1,0,2,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,a3,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,a1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,2,2,2,2,1,1,0,1,1,0,2,2,2,2,1,2,0,2,b1,0,0,2,2,2,2,2,2,0,0,2,2,1,2,1,2,2,2,2,2
0,1,1,1,1,0,1,2,1,1,1,1,0,0,0,0,1,0,2,1,2,1,1,1,2,1,0,0,1,2,2,2,0,2,2,1,1,2,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,a3,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,a1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,2,0,2,2,0,0,2,2,2,2,2,b1,2,0,2,2,2,2,2,0,2,2,1,0,2,2,1,2,2,2,0,2
1,1,1,1,1,1,1,1,0,1,1,2,2,1,1,1,2,2,0,1,1,2,1,2,2,2,2,1,1,1,1,1,2,1,1,0,2,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,a3,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,a1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,2,1,2,0,1,1,2,1,1,1,0,2,1,0,2,2,2,a1,2,2,0,2,2,0,2,2,2,2,2,2,1,2,2,0,0,2,2,0
1,1,0,1,1,1,1,2,0,2,1,1,1,1,1,2,0,1,2,2,2,0,0,2,0,2,0,1,1,1,0,1,2,2,2,2,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,a3,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,a1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,2,2,2,1,1,2,1,2,1,2,2,2,2,0,2,2,2,0,2,2,2,0,b1,2,2,2,2,0,2,2,2,1,2,2,0,1,0,2,0,2,1,0,2
1,1,1,1,1,1,0,2,0,2,0,0,1,1,0,1,0,1,2,1,2,2,1,0,1,2,1,1,0,1,2,2,2,2,1,1,2,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,a3,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,a1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,2,2,2,2,2,0,2,0,1,1,2,0,0,1,1,1,1,2,2,2,0,2,b1,2,2,2,2,2,2,0,2,1,0,0,2,0,2,2,2,2,2,2,2
1,1,0,1,0,1,1,0,0,2,1,0,2,2,1,2,2,1,2,0,2,1,1,1,1,0,2,2,1,2,2,0,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,a3,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,a1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,2,2,0,1,1,1,1,1,2,2,2,2,0,2,2,2,2,1,2,2,2,b1,2,2,2,0,2,0,1,0,2,2,0,0,0,2,2,0,1,2,0,2
1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,2,2,0,1,2,0,2,2,2,0,2,2,0,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,a3,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,a1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,2,1,1,1,2,2,2,1,0,1,1,1,1,2,2,2,1,0,1,1,a1,2,0,0,2,2,2,0,2,2,1,1,0,2,0,1,2,1,2,1,2
1,1,1,0,1,1,1,0,1,2,2,0,0,2,2,0,2,0,2,2,0,2,1,0,0,1,2,1,0,0,1,2,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,a3,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,a1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,2,1,0,2,2,1,1,2,1,2,2,2,2,0,2,1,0,0,1,2,1,1,b1,2,2,0,1,1,2,0,2,2,2,2,2,1,2,2,2,1,2,1,0
1,1,1,1,1,1,1,0,1,0,2,2,1,2,2,2,1,2,2,2,0,1,2,1,2,2,1,2,1,2,2,2,2,2,0,1,1,2,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,a3,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,a1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,2,2,0,2,2,1,2,2,1,2,1,2,0,2,1,0,0,2,2,0,1,a1,0,0,0,2,2,2,2,2,1,0,2,2,2,2,1,0,1,2,1,2
1,1,1,0,1,1,1,2,2,2,1,2,1,0,2,1,2,1,2,1,1,1,1,1,1,0,2,0,1,2,1,0,2,1,2,2,0,2,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,a3,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,a1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,0,1,2,0,0,2,2,1,1,2,2,2,1,2,1,1,0,2,0,b1,2,2,2,2,1,2,2,2,0,0,1,1,2,2,1,2,0,2,2,0
1,1,0,1,0,1,1,1,0,1,1,1,1,2,2,1,2,2,1,2,2,2,2,0,2,1,2,0,2,2,2,1,2,2,2,1,2,2,1,1,1,1,2,1,2,1,0,0,2,1,2,2,0,0,2,1,0,2,1,a3,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,a1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,a1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0
0,1,1,1,1,1,0,0,0,2,2,1,0,2,2,2,1,2,1,2,0,2,1,2,0,2,1,0,2,2,0,2,0,1,1,1,2,2,1,2,1,1,1,0,2,1,0,1,0,1,2,0,2,2,1,0,2,2,1,a3,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,a1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,a1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1
0,1,1,0,0,1,1,2,2,0,2,1,1,2,2,2,2,2,1,1,2,2,0,2,2,2,0,0,2,1,0,2,2,2,2,1,1,1,2,0,2,1,2,1,1,1,1,2,1,2,1,1,1,1,2,1,2,1,1,a3,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,a1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,a1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
1,1,0,1,1,1,0,0,1,1,1,2,2,0,2,2,2,2,0,2,1,2,2,1,1,1,1,2,2,0,2,1,1,0,1,2,2,2,1,2,2,0,2,1,1,2,0,1,2,0,0,2,1,2,1,0,1,2,1,a3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,a1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,a1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
0,1,1,1,1,0,0,1,1,1,1,2,2,0,1,2,2,1,2,0,2,2,1,0,0,2,1,2,0,2,2,0,2,2,0,2,2,0,1,2,1,2,2,1,1,1,2,2,1,1,2,1,1,0,2,2,1,1,0,a3,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,a1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,a1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1
1,1,0,1,1,1,1,2,0,0,2,2,1,2,1,1,2,0,2,2,0,1,1,0,2,0,2,2,0,2,2,2,1,2,2,2,2,0,1,2,1,2,0,1,2,1,0,2,0,1,1,1,2,2,2,1,0,2,1,a3,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,a1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,a1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1
1,1,0,1,1,1,1,1,1,0,0,1,0,2,2,1,0,2,2,0,1,0,0,0,0,2,1,0,1,1,0,2,1,0,0,2,1,1,2,2,2,1,2,2,2,2,2,1,1,1,0,2,2,1,2,1,2,2,1,a3,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,a1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,a1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1
1,0,1,1,0,1,1,2,1,0,1,2,1,2,0,1,1,2,2,2,1,1,1,1,1,1,0,0,2,2,2,0,2,0,2,2,0,1,1,0,2,0,2,1,2,1,2,2,2,0,0,1,1,1,1,2,2,1,1,a3,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,a1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,a1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
1,1,1,1,1,1,1,0,2,1,0,0,0,0,2,2,0,1,2,1,2,2,0,2,0,2,1,2,0,0,0,1,2,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,0,1,0,2,1,2,1,2,1,2,1,a3,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,a1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,a1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
1,1,1,1,1,1,1,2,2,1,2,0,0,1,1,1,0,0,1,1,1,2,1,2,0,2,2,1,0,2,2,2,1,0,2,1,2,2,2,2,2,1,2,0,1,0,0,2,2,0,1,2,2,2,1,2,1,1,1,a3,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,a1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,a1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
1,1,1,0,1,1,0,0,1,0,2,1,1,2,1,1,2,1,2,2,1,0,2,0,1,0,1,2,2,2,2,1,2,1,1,2,0,2,2,2,1,0,2,2,1,1,1,1,0,1,1,2,1,2,1,2,2,1,1,a3,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,a1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,a1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1,1,1,1,1,1,1,2,2,1,2,1,0,2,0,2,1,2,0,2,0,1,1,1,1,2,2,2,2,1,0,2,0,0,1,0,1,2,0,1,0,1,2,1,2,1,2,2,0,1,2,2,0,1,1,1,0,0,1,a3,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,a1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,a1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0
0,1,1,0,1,1,1,0,2,1,2,0,0,1,0,2,1,1,0,2,0,1,1,1,1,1,0,1,1,2,2,0,2,2,2,2,2,1,1,0,2,2,1,1,1,2,1,2,1,1,1,1,2,1,1,2,1,1,1,a3,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,a1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,a1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0
1,1,0,1,0,1,0,1,0,2,1,2,2,1,1,1,0,2,2,0,1,1,1,1,1,2,2,2,2,2,0,2,1,2,2,2,2,0,1,1,0,1,0,1,0,2,1,2,0,1,2,1,1,1,0,0,1,1,1,a3,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,a1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,a1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
1,1,1,0,1,1,1,2,2,0,2,0,0,0,1,1,1,1,2,2,0,1,1,2,1,0,2,2,2,2,0,1,1,0,2,2,1,0,1,1,1,1,0,0,2,2,0,1,0,2,2,0,0,0,1,2,1,1,1,a3,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,a1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,a1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1
1,1,1,1,1,1,1,2,2,2,0,0,2,1,1,1,1,1,2,2,1,2,2,0,1,2,1,2,0,0,1,2,2,2,2,2,0,2,1,0,2,1,0,2,2,1,0,2,0,0,2,0,1,1,2,0,2,0,0,a3,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,a1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,a1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0
1,1,1,1,1,0,1,1,1,1,2,0,1,0,1,2,1,1,1,2,1,0,1,1,1,1,1,2,0,1,2,0,2,2,2,2,2,0,2,0,2,0,1,0,2,1,0,2,1,2,2,1,2,2,2,1,1,2,1,a3,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,a1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,a1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0
0,1,1,1,1,0,1,2,1,2,1,1,1,1,2,1,2,2,2,1,2,1,1,2,2,1,1,0,2,2,1,2,0,0,1,2,1,0,1,2,1,2,2,0,2,1,2,2,0,1,0,1,2,1,1,0,0,2,0,a3,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,a1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,a1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1
1,1,1,0,1,1,1,1,0,2,1,2,2,0,2,2,1,0,2,1,1,0,1,2,2,1,2,2,2,2,1,0,1,0,0,0,2,2,0,1,0,1,1,1,2,1,2,2,1,2,0,2,1,1,2,1,2,2,0,a3,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,a1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,a1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,2,2,0,1,1,1,2,0,1,2,2,2,0,1,1,2,1,2,2,0,1,0,2,2,2,2,1,1,1,0,a3,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,a1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,a1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0
1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,2,0,0,2,0,1,2,0,1,0,2,2,2,0,2,2,1,1,1,2,1,2,1,2,0,2,0,2,1,a3,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,a1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,a1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,2,0,0,2,0,1,1,1,2,0,2,2,2,0,2,0,2,1,0,1,0,1,1,0,0,0,2,1,2,1,2,1,a3,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,a1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,a1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1
0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,2,2,0,2,2,2,0,1,2,1,1,2,1,1,2,0,1,1,1,1,1,1,2,1,0,0,0,2,1,a3,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,a1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,a1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
